Transaction_ID,Transaction_Date,Store_ID,Store_Name,Region,State,City,Customer_ID,Customer_Type,Product_ID,Product_Name,Category,Sub_Category,Unit_Cost,Unit_Price,Quantity,Promotion,Discount,Revenue,Cost,Profit,Payment_Mode,Return_Flag
TRX066135,2023-11-21 00:00:00,ST003,Westside Plaza,West,California,Los Angeles,C6678,Regular,PRD06,Smart Watch,Electronics,Accessories,100,250,4,BOGO,500.0,500.0,400,100.0,Credit Card,N
TRX079497,2023-11-21 00:00:00,ST004,Valley Center,West,California,San Jose,GUEST,Guest,PRD15,Wall Art,Home & Garden,Decor,25,75,1,Weekend Special,7.5,67.5,25,42.5,Mobile App,N
TRX059008,2023-11-21 00:00:00,ST006,Southern Outlet,South,Texas,Houston,GUEST,Guest,PRD19,Sparkling Water,Groceries,Beverages,1,3,1,,0.0,3.0,1,2.0,Debit Card,N
TRX027344,2023-11-21 00:00:00,ST010,Capitol Store,East,Washington,Seattle,GUEST,Guest,PRD17,Organic Chips,Groceries,Snacks,2,5,2,Weekend Special,1.0,9.0,4,5.0,Cash,N
TRX006661,2023-11-21 00:00:00,ST005,Northern Hub,Midwest,Illinois,Chicago,C5879,Premium,PRD12,Office Chair,Home & Garden,Furniture,50,150,3,,22.5,427.5,150,277.5,Credit Card,N
TRX012330,2023-11-21 00:00:00,ST003,Westside Plaza,West,California,Los Angeles,C6628,Regular,PRD07,Cotton T-Shirt,Clothing,Mens,5,20,10,,0.0,200.0,50,150.0,Debit Card,N
TRX016281,2023-11-21 00:00:00,ST010,Capitol Store,East,Washington,Seattle,C7477,Regular,PRD14,Table Lamp,Home & Garden,Decor,15,40,2,,0.0,80.0,30,50.0,Cash,N
TRX000580,2023-11-21 00:00:00,ST002,Midtown Mall,East,New York,New York,C5384,Regular,PRD10,Designer Blouse,Clothing,Womens,30,80,1,,0.0,80.0,30,50.0,Debit Card,N
TRX022202,2023-11-21 00:00:00,ST010,Capitol Store,East,Washington,Seattle,C5566,Regular,PRD09,Summer Dress,Clothing,Womens,15,45,1,,0.0,45.0,15,30.0,Mobile App,Y
TRX095451,2023-11-21 00:00:00,ST003,Westside Plaza,West,California,Los Angeles,GUEST,Guest,PRD19,Sparkling Water,Groceries,Beverages,1,3,1,Weekend Special,0.3,2.7,1,1.7000000000000002,Credit Card,N
TRX083325,2023-11-21 00:00:00,ST007,Gulf Coast Shop,South,Texas,Austin,C2149,Regular,PRD03,Flagship Phone,Electronics,Smartphones,500,999,1,,0.0,999.0,500,499.0,Debit Card,N
TRX022201,2023-11-21 00:00:00,ST006,Southern Outlet,South,Texas,Houston,C5129,Regular,PRD03,Flagship Phone,Electronics,Smartphones,500,999,3,,0.0,2997.0,1500,1497.0,Credit Card,N
TRX085078,2023-11-21 00:00:00,ST004,Valley Center,West,California,San Jose,C9563,New,PRD11,Kids Sneakers,Clothing,Kids,10,35,3,,0.0,105.0,30,75.0,Credit Card,N
TRX098112,2023-11-21 00:00:00,ST005,Northern Hub,Midwest,Illinois,Chicago,C7918,Regular,PRD18,Mixed Nuts,Groceries,Snacks,3,8,1,,0.0,8.0,3,5.0,Debit Card,N
TRX057410,2023-11-21 00:00:00,ST006,Southern Outlet,South,Texas,Houston,C4893,Premium,PRD05,Wireless Earbuds,Electronics,Accessories,30,99,2,,9.9,188.1,60,128.1,Debit Card,N
TRX047854,2023-11-21 00:00:00,ST009,Mountain View,West,Colorado,Denver,C3506,Regular,PRD08,Jeans,Clothing,Mens,20,60,1,Weekend Special,6.0,54.0,20,34.0,Credit Card,N
TRX074523,2023-11-21 00:00:00,ST002,Midtown Mall,East,New York,New York,C7271,Premium,PRD16,Planter Set,Home & Garden,Garden,20,50,2,Weekend Special,15.0,85.0,40,45.0,Debit Card,N
TRX069297,2023-11-21 00:00:00,ST008,Sunshine Mall,South,Florida,Miami,C4512,New,PRD16,Planter Set,Home & Garden,Garden,20,50,2,Weekend Special,10.0,90.0,40,50.0,Credit Card,N
TRX071326,2023-11-21 00:00:00,ST008,Sunshine Mall,South,Florida,Miami,C4637,Regular,PRD12,Office Chair,Home & Garden,Furniture,50,150,1,,0.0,150.0,50,100.0,Credit Card,N
TRX051800,2023-11-21 00:00:00,ST002,Midtown Mall,East,New York,New York,C7929,New,PRD06,Smart Watch,Electronics,Accessories,100,250,1,Weekend Special,25.0,225.0,100,125.0,Credit Card,N
TRX012101,2023-11-21 00:00:00,ST006,Southern Outlet,South,Texas,Houston,C3038,Premium,PRD08,Jeans,Clothing,Mens,20,60,1,,3.0,57.0,20,37.0,Cash,N
TRX083206,2023-11-21 00:00:00,ST009,Mountain View,West,Colorado,Denver,C2686,New,PRD03,Flagship Phone,Electronics,Smartphones,500,999,2,,0.0,1998.0,1000,998.0,Debit Card,N
TRX068230,2023-11-21 00:00:00,ST006,Southern Outlet,South,Texas,Houston,C4774,New,PRD09,Summer Dress,Clothing,Womens,15,45,1,Weekend Special,4.5,40.5,15,25.5,Credit Card,N
TRX053350,2023-11-21 00:00:00,ST002,Midtown Mall,East,New York,New York,C8588,New,PRD11,Kids Sneakers,Clothing,Kids,10,35,4,,0.0,140.0,40,100.0,Credit Card,N
TRX074951,2023-11-21 00:00:00,ST007,Gulf Coast Shop,South,Texas,Austin,C2417,New,PRD01,Pro Laptop 15,Electronics,Laptops,800,1200,1,Weekend Special,120.0,1080.0,800,280.0,Credit Card,N
TRX086834,2023-11-21 00:00:00,ST006,Southern Outlet,South,Texas,Houston,GUEST,Guest,PRD17,Organic Chips,Groceries,Snacks,2,5,1,Weekend Special,0.5,4.5,2,2.5,Cash,N
TRX075817,2023-11-21 00:00:00,ST009,Mountain View,West,Colorado,Denver,C1397,Regular,PRD02,Basic Laptop 13,Electronics,Laptops,300,500,10,Weekend Special,500.0,4500.0,3000,1500.0,Mobile App,N
TRX037968,2023-11-21 00:00:00,ST006,Southern Outlet,South,Texas,Houston,GUEST,Guest,PRD17,Organic Chips,Groceries,Snacks,2,5,1,,0.0,5.0,2,3.0,Cash,Y
TRX050112,2023-11-21 00:00:00,ST003,Westside Plaza,West,California,Los Angeles,C4970,Regular,PRD14,Table Lamp,Home & Garden,Decor,15,40,1,Holiday Sale,6.0,34.0,15,19.0,Debit Card,N
TRX087122,2023-11-21 00:00:00,ST002,Midtown Mall,East,New York,New York,C2432,Regular,PRD09,Summer Dress,Clothing,Womens,15,45,1,,0.0,45.0,15,30.0,Cash,N
TRX045876,2023-11-21 00:00:00,ST002,Midtown Mall,East,New York,New York,C3588,Premium,PRD13,Bookshelf,Home & Garden,Furniture,40,120,1,,6.0,114.0,40,74.0,Debit Card,N
TRX043194,2023-11-21 00:00:00,ST006,Southern Outlet,South,Texas,Houston,C1488,Regular,PRD20,Craft Coffee,Groceries,Beverages,5,15,5,Weekend Special,7.5,67.5,25,42.5,Mobile App,N
TRX043622,2023-11-21 00:00:00,ST002,Midtown Mall,East,New York,New York,C8463,Regular,PRD05,Wireless Earbuds,Electronics,Accessories,30,99,5,,0.0,495.0,150,345.0,Credit Card,N
TRX019166,2023-11-21 00:00:00,ST004,Valley Center,West,California,San Jose,C3810,New,PRD13,Bookshelf,Home & Garden,Furniture,40,120,1,Holiday Sale,18.0,102.0,40,62.0,Debit Card,N
TRX046587,2023-11-21 00:00:00,ST010,Capitol Store,East,Washington,Seattle,GUEST,Guest,PRD08,Jeans,Clothing,Mens,20,60,1,,0.0,60.0,20,40.0,Credit Card,N
TRX018403,2023-11-21 00:00:00,ST004,Valley Center,West,California,San Jose,GUEST,Guest,PRD18,Mixed Nuts,Groceries,Snacks,3,8,3,,0.0,24.0,9,15.0,Cash,Y
TRX058103,2023-11-21 00:00:00,ST003,Westside Plaza,West,California,Los Angeles,C8883,Regular,PRD19,Sparkling Water,Groceries,Beverages,1,3,1,,0.0,3.0,1,2.0,Cash,N
TRX075861,2023-11-21 00:00:00,ST001,Downtown Superstore,East,New York,New York,C6072,New,PRD01,Pro Laptop 15,Electronics,Laptops,800,1200,10,,0.0,12000.0,8000,4000.0,Credit Card,N
TRX012309,2023-11-21 00:00:00,ST010,Capitol Store,East,Washington,Seattle,C4228,Regular,PRD12,Office Chair,Home & Garden,Furniture,50,150,1,,0.0,150.0,50,100.0,Debit Card,N
TRX092102,2023-11-21 00:00:00,ST003,Westside Plaza,West,California,Los Angeles,C9338,Premium,PRD10,Designer Blouse,Clothing,Womens,30,80,4,,16.0,304.0,120,184.0,Cash,N
TRX020881,2023-11-21 00:00:00,ST002,Midtown Mall,East,New York,New York,C2487,Regular,PRD10,Designer Blouse,Clothing,Womens,30,80,4,,0.0,320.0,120,200.0,Mobile App,N
TRX001515,2023-11-21 00:00:00,ST010,Capitol Store,East,Washington,Seattle,C4920,Regular,PRD19,Sparkling Water,Groceries,Beverages,1,3,3,,0.0,9.0,3,6.0,Gift Card,N
TRX055226,2023-11-21 00:00:00,ST002,Midtown Mall,East,New York,New York,GUEST,Guest,PRD06,Smart Watch,Electronics,Accessories,100,250,2,,0.0,500.0,200,300.0,Cash,N
TRX007047,2023-11-21 00:00:00,ST001,Downtown Superstore,East,New York,New York,C2519,New,PRD15,Wall Art,Home & Garden,Decor,25,75,4,,0.0,300.0,100,200.0,Debit Card,N
TRX090667,2023-11-22 00:00:00,ST003,Westside Plaza,West,California,Los Angeles,C9715,Regular,PRD06,Smart Watch,Electronics,Accessories,100,250,4,,0.0,1000.0,400,600.0,Credit Card,N
TRX055024,2023-11-22 00:00:00,ST001,Downtown Superstore,East,New York,New York,C1815,Premium,PRD11,Kids Sneakers,Clothing,Kids,10,35,1,,1.75,33.25,10,23.25,Credit Card,N
TRX011521,2023-11-22 00:00:00,ST007,Gulf Coast Shop,South,Texas,Austin,C8105,New,PRD06,Smart Watch,Electronics,Accessories,100,250,1,,0.0,250.0,100,150.0,Credit Card,N
TRX084455,2023-11-22 00:00:00,ST003,Westside Plaza,West,California,Los Angeles,C3297,Premium,PRD05,Wireless Earbuds,Electronics,Accessories,30,99,1,,4.95,94.05,30,64.05,Debit Card,N
TRX010081,2023-11-22 00:00:00,ST003,Westside Plaza,West,California,Los Angeles,UNKNOWN,Premium,PRD04,Budget Phone,Electronics,Smartphones,150,299,2,,29.9,568.1,300,268.1,Cash,N
TRX058126,2023-11-22 00:00:00,ST002,Midtown Mall,East,New York,New York,C7255,Premium,PRD08,Jeans,Clothing,Mens,20,60,2,Holiday Sale,24.0,96.0,40,56.0,Credit Card,N
TRX051184,2023-11-22 00:00:00,ST006,Southern Outlet,South,Texas,Houston,C2165,Regular,PRD03,Flagship Phone,Electronics,Smartphones,500,999,4,,0.0,3996.0,2000,1996.0,Credit Card,N
TRX011415,2023-11-22 00:00:00,ST009,Mountain View,West,Colorado,Denver,C4001,Premium,PRD19,Sparkling Water,Groceries,Beverages,1,3,1,,0.15,2.85,1,1.85,Gift Card,N
TRX098872,2023-11-22 00:00:00,ST006,Southern Outlet,South,Texas,Houston,C8478,Regular,PRD02,Basic Laptop 13,Electronics,Laptops,300,500,4,,0.0,2000.0,1200,800.0,Gift Card,N
TRX071847,2023-11-22 00:00:00,ST006,Southern Outlet,South,Texas,Houston,C3224,Regular,PRD16,Planter Set,Home & Garden,Garden,20,50,1,Weekend Special,5.0,45.0,20,25.0,Cash,Y
TRX067400,2023-11-22 00:00:00,ST007,Gulf Coast Shop,South,Texas,Austin,C6391,Regular,PRD02,Basic Laptop 13,Electronics,Laptops,300,500,3,Clearance,450.0,1050.0,900,150.0,Debit Card,N
TRX050532,2023-11-22 00:00:00,ST009,Mountain View,West,Colorado,Denver,C7241,New,PRD16,Planter Set,Home & Garden,Garden,20,50,4,,0.0,200.0,80,120.0,Credit Card,N
TRX018748,2023-11-22 00:00:00,ST006,Southern Outlet,South,Texas,Houston,C3796,Regular,PRD11,Kids Sneakers,Clothing,Kids,10,35,1,,0.0,35.0,10,25.0,Credit Card,N
TRX034147,2023-11-22 00:00:00,ST008,Sunshine Mall,South,Florida,Miami,GUEST,Guest,PRD03,Flagship Phone,Electronics,Smartphones,500,999,3,Weekend Special,299.7,2697.3,1500,1197.3000000000002,Cash,N
TRX082695,2023-11-22 00:00:00,ST001,Downtown Superstore,East,New York,New York,C6430,New,PRD16,Planter Set,Home & Garden,Garden,20,50,1,,0.0,50.0,20,30.0,Credit Card,N
TRX019208,2023-11-22 00:00:00,ST007,Gulf Coast Shop,South,Texas,Austin,GUEST,Guest,PRD20,Craft Coffee,Groceries,Beverages,5,15,1,,0.0,15.0,5,10.0,Credit Card,N
TRX037352,2023-11-22 00:00:00,ST003,Westside Plaza,West,California,Los Angeles,C4061,Premium,PRD18,Mixed Nuts,Groceries,Snacks,3,8,2,,0.8,15.2,6,9.2,Mobile App,N
TRX094911,2023-11-22 00:00:00,ST006,Southern Outlet,South,Texas,Houston,GUEST,Guest,PRD04,Budget Phone,Electronics,Smartphones,150,299,1,BOGO,149.5,149.5,150,-0.5,Credit Card,N
TRX028993,2023-11-22 00:00:00,ST010,Capitol Store,East,Washington,Seattle,C1548,Regular,PRD04,Budget Phone,Electronics,Smartphones,150,299,5,,0.0,1495.0,750,745.0,Debit Card,N
TRX076743,2023-11-22 00:00:00,ST004,Valley Center,West,California,San Jose,C8570,Regular,PRD04,Budget Phone,Electronics,Smartphones,150,299,3,,0.0,897.0,450,447.0,Credit Card,N
TRX043001,2023-11-22 00:00:00,ST005,Northern Hub,Midwest,Illinois,Chicago,C7330,Regular,PRD12,Office Chair,Home & Garden,Furniture,50,150,1,,0.0,150.0,50,100.0,Credit Card,N
TRX090801,2023-11-22 00:00:00,ST005,Northern Hub,Midwest,Illinois,Chicago,C5201,New,PRD17,Organic Chips,Groceries,Snacks,2,5,3,Weekend Special,1.5,13.5,6,7.5,Credit Card,N
TRX057004,2023-11-22 00:00:00,ST003,Westside Plaza,West,California,Los Angeles,C4139,Regular,PRD01,Pro Laptop 15,Electronics,Laptops,800,1200,3,Clearance,1080.0,2520.0,2400,120.0,Credit Card,N
TRX055906,2023-11-22 00:00:00,ST006,Southern Outlet,South,Texas,Houston,C8271,Premium,PRD10,Designer Blouse,Clothing,Womens,30,80,1,,4.0,76.0,30,46.0,Credit Card,Y
TRX026634,2023-11-22 00:00:00,ST004,Valley Center,West,California,San Jose,C3467,New,PRD10,Designer Blouse,Clothing,Womens,30,80,5,Holiday Sale,60.0,340.0,150,190.0,Credit Card,N
TRX026284,2023-11-22 00:00:00,ST009,Mountain View,West,Colorado,Denver,C7600,Premium,PRD02,Basic Laptop 13,Electronics,Laptops,300,500,1,,25.0,475.0,300,175.0,Mobile App,N
TRX054571,2023-11-22 00:00:00,ST009,Mountain View,West,Colorado,Denver,C7190,Regular,PRD17,Organic Chips,Groceries,Snacks,2,5,1,,0.0,5.0,2,3.0,Debit Card,N
TRX099808,2023-11-22 00:00:00,ST006,Southern Outlet,South,Texas,Houston,C8055,Premium,PRD08,Jeans,Clothing,Mens,20,60,1,,3.0,57.0,20,37.0,Credit Card,N
TRX096444,2023-11-22 00:00:00,ST007,Gulf Coast Shop,South,Texas,Austin,C6569,Regular,PRD20,Craft Coffee,Groceries,Beverages,5,15,2,Holiday Sale,4.5,25.5,10,15.5,Debit Card,N
TRX039171,2023-11-22 00:00:00,ST001,Downtown Superstore,East,New York,New York,C6740,New,PRD11,Kids Sneakers,Clothing,Kids,10,35,1,,0.0,35.0,10,25.0,Credit Card,N
TRX025212,2023-11-22 00:00:00,ST002,Midtown Mall,East,New York,New York,C3238,Regular,PRD13,Bookshelf,Home & Garden,Furniture,40,120,2,,0.0,240.0,80,160.0,Credit Card,N
TRX027747,2023-11-22 00:00:00,ST004,Valley Center,West,California,San Jose,C7669,Regular,PRD04,Budget Phone,Electronics,Smartphones,150,299,1,,0.0,299.0,150,149.0,Debit Card,N
TRX093070,2023-11-22 00:00:00,ST006,Southern Outlet,South,Texas,Houston,C2864,Premium,PRD03,Flagship Phone,Electronics,Smartphones,500,999,4,Weekend Special,599.4,3396.6,2000,1396.6,Credit Card,N
TRX085845,2023-11-22 00:00:00,ST002,Midtown Mall,East,New York,New York,C2478,Regular,PRD08,Jeans,Clothing,Mens,20,60,1,Clearance,18.0,42.0,20,22.0,Gift Card,N
TRX017238,2023-11-22 00:00:00,ST007,Gulf Coast Shop,South,Texas,Austin,C1264,Premium,PRD15,Wall Art,Home & Garden,Decor,25,75,5,,18.75,356.25,125,231.25,Credit Card,N
TRX091291,2023-11-22 00:00:00,ST004,Valley Center,West,California,San Jose,C9301,Regular,PRD10,Designer Blouse,Clothing,Womens,30,80,1,Weekend Special,8.0,72.0,30,42.0,Credit Card,N
TRX002046,2023-11-22 00:00:00,ST008,Sunshine Mall,South,Florida,Miami,C4961,New,PRD12,Office Chair,Home & Garden,Furniture,50,150,1,,0.0,150.0,50,100.0,Credit Card,N
TRX061435,2023-11-22 00:00:00,ST002,Midtown Mall,East,New York,New York,C6435,New,PRD16,Planter Set,Home & Garden,Garden,20,50,3,Clearance,45.0,105.0,60,45.0,Credit Card,N
TRX058670,2023-11-22 00:00:00,ST003,Westside Plaza,West,California,Los Angeles,GUEST,Guest,PRD19,Sparkling Water,Groceries,Beverages,1,3,1,,0.0,3.0,1,2.0,Debit Card,N
TRX048150,2023-11-22 00:00:00,ST003,Westside Plaza,West,California,Los Angeles,C4252,New,PRD14,Table Lamp,Home & Garden,Decor,15,40,1,,0.0,40.0,15,25.0,Debit Card,N
TRX010300,2023-11-22 00:00:00,ST004,Valley Center,West,California,San Jose,UNKNOWN,New,PRD11,Kids Sneakers,Clothing,Kids,10,35,1,,0.0,35.0,10,25.0,Mobile App,N
TRX099972,2023-11-22 00:00:00,ST004,Valley Center,West,California,San Jose,C8174,Regular,PRD09,Summer Dress,Clothing,Womens,15,45,1,,0.0,45.0,15,30.0,Debit Card,Y
TRX001053,2023-11-22 00:00:00,ST009,Mountain View,West,Colorado,Denver,GUEST,Guest,PRD11,Kids Sneakers,Clothing,Kids,10,35,1,Holiday Sale,5.25,29.75,10,19.75,Credit Card,N
TRX012717,2023-11-22 00:00:00,ST008,Sunshine Mall,South,Florida,Miami,C3130,Regular,PRD04,Budget Phone,Electronics,Smartphones,150,299,1,,0.0,299.0,150,149.0,Mobile App,N
TRX038583,2023-11-22 00:00:00,ST010,Capitol Store,East,Washington,Seattle,C2495,New,PRD19,Sparkling Water,Groceries,Beverages,1,3,2,,0.0,6.0,2,4.0,Credit Card,N
TRX014117,2023-11-22 00:00:00,ST008,Sunshine Mall,South,Florida,Miami,C7538,Regular,PRD06,Smart Watch,Electronics,Accessories,100,250,1,,0.0,250.0,100,150.0,Cash,N
TRX060974,2023-11-22 00:00:00,ST005,Northern Hub,Midwest,Illinois,Chicago,UNKNOWN,New,PRD04,Budget Phone,Electronics,Smartphones,150,299,1,,0.0,299.0,150,149.0,Debit Card,N
TRX055638,2023-11-22 00:00:00,ST008,Sunshine Mall,South,Florida,Miami,C4665,Regular,PRD19,Sparkling Water,Groceries,Beverages,1,3,1,Holiday Sale,0.45,2.55,1,1.5499999999999998,Credit Card,N
TRX023496,2023-11-22 00:00:00,ST007,Gulf Coast Shop,South,Texas,Austin,C9181,Regular,PRD01,Pro Laptop 15,Electronics,Laptops,800,1200,1,Clearance,360.0,840.0,800,40.0,Debit Card,N
TRX089083,2023-11-22 00:00:00,ST001,Downtown Superstore,East,New York,New York,C1559,Regular,PRD15,Wall Art,Home & Garden,Decor,25,75,4,,0.0,300.0,100,200.0,Mobile App,N
TRX029039,2023-11-22 00:00:00,ST007,Gulf Coast Shop,South,Texas,Austin,C5506,Premium,PRD14,Table Lamp,Home & Garden,Decor,15,40,2,,4.0,76.0,30,46.0,Credit Card,N
TRX017877,2023-11-22 00:00:00,ST002,Midtown Mall,East,New York,New York,C9992,Regular,PRD07,Cotton T-Shirt,Clothing,Mens,5,20,1,Weekend Special,2.0,18.0,5,13.0,Credit Card,N
TRX016106,2023-11-22 00:00:00,ST009,Mountain View,West,Colorado,Denver,C8573,Regular,PRD05,Wireless Earbuds,Electronics,Accessories,30,99,1,Holiday Sale,14.85,84.15,30,54.150000000000006,Mobile App,N
TRX023056,2023-11-22 00:00:00,ST009,Mountain View,West,Colorado,Denver,C9008,Regular,PRD07,Cotton T-Shirt,Clothing,Mens,5,20,1,,0.0,20.0,5,15.0,Credit Card,N
TRX052974,2023-11-22 00:00:00,ST007,Gulf Coast Shop,South,Texas,Austin,C3824,Regular,PRD19,Sparkling Water,Groceries,Beverages,1,3,1,Holiday Sale,0.45,2.55,1,1.5499999999999998,Mobile App,N
TRX043818,2023-11-22 00:00:00,ST009,Mountain View,West,Colorado,Denver,C8662,Premium,PRD05,Wireless Earbuds,Electronics,Accessories,30,99,1,,4.95,94.05,30,64.05,Gift Card,N
TRX099262,2023-11-22 00:00:00,ST004,Valley Center,West,California,San Jose,GUEST,Guest,PRD08,Jeans,Clothing,Mens,20,60,1,,0.0,60.0,20,40.0,Credit Card,N
TRX085925,2023-11-22 00:00:00,ST009,Mountain View,West,Colorado,Denver,C5577,Regular,PRD05,Wireless Earbuds,Electronics,Accessories,30,99,3,,0.0,297.0,90,207.0,Credit Card,Y
TRX041467,2023-11-22 00:00:00,ST006,Southern Outlet,South,Texas,Houston,C6722,Regular,PRD19,Sparkling Water,Groceries,Beverages,1,3,1,Weekend Special,-0.3,3.3,1,2.3,Credit Card,N
TRX053057,2023-11-22 00:00:00,ST005,Northern Hub,Midwest,Illinois,Chicago,C6829,Premium,PRD09,Summer Dress,Clothing,Womens,15,45,1,Weekend Special,6.75,38.25,15,23.25,Credit Card,N
TRX050002,2023-11-22 00:00:00,ST004,Valley Center,West,California,San Jose,C4219,Premium,PRD04,Budget Phone,Electronics,Smartphones,150,299,1,,14.95,284.05,150,134.05,Debit Card,N
TRX098067,2023-11-22 00:00:00,ST008,Sunshine Mall,South,Florida,Miami,C4297,New,PRD07,Cotton T-Shirt,Clothing,Mens,5,20,2,Holiday Sale,6.0,34.0,10,24.0,Cash,N
TRX039689,2023-11-22 00:00:00,ST006,Southern Outlet,South,Texas,Houston,C1607,Premium,PRD05,Wireless Earbuds,Electronics,Accessories,30,99,4,,19.8,376.2,120,256.2,Debit Card,N
TRX091783,2023-11-22 00:00:00,ST004,Valley Center,West,California,San Jose,C9698,Regular,PRD08,Jeans,Clothing,Mens,20,60,2,,0.0,120.0,40,80.0,Cash,N
TRX038696,2023-11-22 00:00:00,ST009,Mountain View,West,Colorado,Denver,GUEST,Guest,PRD17,Organic Chips,Groceries,Snacks,2,5,1,,0.0,5.0,2,3.0,Debit Card,N
TRX048750,2023-11-22 00:00:00,ST003,Westside Plaza,West,California,Los Angeles,GUEST,Guest,PRD08,Jeans,Clothing,Mens,20,60,1,,0.0,60.0,20,40.0,Credit Card,Y
TRX067132,2023-11-22 00:00:00,ST010,Capitol Store,East,Washington,Seattle,C9813,New,PRD10,Designer Blouse,Clothing,Womens,30,80,2,Clearance,48.0,112.0,60,52.0,Credit Card,N
TRX067232,2023-11-22 00:00:00,ST006,Southern Outlet,South,Texas,Houston,C5166,Regular,PRD01,Pro Laptop 15,Electronics,Laptops,800,1200,2,,0.0,2400.0,1600,800.0,Credit Card,N
TRX014977,2023-11-22 00:00:00,ST009,Mountain View,West,Colorado,Denver,C4873,Premium,PRD09,Summer Dress,Clothing,Womens,15,45,1,,2.25,42.75,15,27.75,Credit Card,N
TRX061070,2023-11-22 00:00:00,ST002,Midtown Mall,East,New York,New York,C1434,Regular,PRD05,Wireless Earbuds,Electronics,Accessories,30,99,1,,0.0,99.0,30,69.0,Cash,N
TRX077826,2023-11-22 00:00:00,ST002,Midtown Mall,East,New York,New York,C9533,Regular,PRD11,Kids Sneakers,Clothing,Kids,10,35,1,,0.0,35.0,10,25.0,Mobile App,N
TRX001765,2023-11-22 00:00:00,ST007,Gulf Coast Shop,South,Texas,Austin,C6921,Regular,PRD11,Kids Sneakers,Clothing,Kids,10,35,1,Holiday Sale,5.25,29.75,10,19.75,Debit Card,N
TRX056759,2023-11-22 00:00:00,ST010,Capitol Store,East,Washington,Seattle,C2499,New,PRD14,Table Lamp,Home & Garden,Decor,15,40,1,,0.0,40.0,15,25.0,Credit Card,N
TRX054165,2023-11-22 00:00:00,ST010,Capitol Store,East,Washington,Seattle,C5722,Premium,PRD01,Pro Laptop 15,Electronics,Laptops,800,1200,2,,120.0,2280.0,1600,680.0,Credit Card,N
TRX055766,2023-11-22 00:00:00,ST004,Valley Center,West,California,San Jose,C3083,Regular,PRD16,Planter Set,Home & Garden,Garden,20,50,2,,0.0,100.0,40,60.0,Debit Card,N
TRX040707,2023-11-22 00:00:00,ST006,Southern Outlet,South,Texas,Houston,C9434,Regular,PRD17,Organic Chips,Groceries,Snacks,2,5,2,,0.0,10.0,4,6.0,Cash,N
TRX048512,2023-11-22 00:00:00,ST003,Westside Plaza,West,California,Los Angeles,C8792,Regular,PRD15,Wall Art,Home & Garden,Decor,25,75,1,Holiday Sale,-11.25,86.25,25,61.25,Mobile App,N
TRX037283,2023-11-22 00:00:00,ST006,Southern Outlet,South,Texas,Houston,C5411,Regular,PRD20,Craft Coffee,Groceries,Beverages,5,15,1,Holiday Sale,2.25,12.75,5,7.75,Credit Card,N
TRX054615,2023-11-22 00:00:00,ST004,Valley Center,West,California,San Jose,C2347,Premium,PRD18,Mixed Nuts,Groceries,Snacks,3,8,1,,0.4,7.6,3,4.6,Debit Card,N
TRX020873,2023-11-22 00:00:00,ST007,Gulf Coast Shop,South,Texas,Austin,C6161,Regular,PRD09,Summer Dress,Clothing,Womens,15,45,2,,0.0,90.0,30,60.0,Credit Card,N
TRX020517,2023-11-22 00:00:00,ST003,Westside Plaza,West,California,Los Angeles,C6904,Regular,PRD11,Kids Sneakers,Clothing,Kids,10,35,1,Weekend Special,3.5,31.5,10,21.5,Cash,N
TRX000074,2023-11-22 00:00:00,ST001,Downtown Superstore,East,New York,New York,C1386,New,PRD03,Flagship Phone,Electronics,Smartphones,500,999,1,,0.0,999.0,500,499.0,Mobile App,N
TRX040693,2023-11-22 00:00:00,ST003,Westside Plaza,West,California,Los Angeles,C6689,New,PRD09,Summer Dress,Clothing,Womens,15,45,2,BOGO,45.0,45.0,30,15.0,Credit Card,N
TRX087314,2023-11-22 00:00:00,ST008,Sunshine Mall,South,Florida,Miami,C5603,New,PRD03,Flagship Phone,Electronics,Smartphones,500,999,2,,0.0,1998.0,1000,998.0,Gift Card,N
TRX010155,2023-11-22 00:00:00,ST009,Mountain View,West,Colorado,Denver,C7086,New,PRD17,Organic Chips,Groceries,Snacks,2,5,1,Weekend Special,0.5,4.5,2,2.5,Credit Card,Y
TRX051739,2023-11-22 00:00:00,ST010,Capitol Store,East,Washington,Seattle,C6587,Regular,PRD01,Pro Laptop 15,Electronics,Laptops,800,1200,2,,0.0,2400.0,1600,800.0,Debit Card,N
TRX065782,2023-11-22 00:00:00,ST010,Capitol Store,East,Washington,Seattle,C7602,Regular,PRD11,Kids Sneakers,Clothing,Kids,10,35,1,,0.0,35.0,10,25.0,Credit Card,N
TRX023863,2023-11-22 00:00:00,ST007,Gulf Coast Shop,South,Texas,Austin,C2407,New,PRD16,Planter Set,Home & Garden,Garden,20,50,1,Holiday Sale,7.5,42.5,20,22.5,Credit Card,N
TRX016429,2023-11-22 00:00:00,ST003,Westside Plaza,West,California,Los Angeles,C9681,Premium,PRD12,Office Chair,Home & Garden,Furniture,50,150,4,Weekend Special,90.0,510.0,200,310.0,Debit Card,N
TRX003950,2023-11-22 00:00:00,ST006,Southern Outlet,South,Texas,Houston,C2515,Regular,PRD10,Designer Blouse,Clothing,Womens,30,80,4,,0.0,320.0,120,200.0,Debit Card,N
